completed_steps,train_loss,validation_loss,learning_rate,grad_norm
5160,1.7196542769670486,,0.00016242490942274787,0.35038140839942217
5180,1.784509226679802,,0.00016155949661956985,0.3738969582379794
5200,1.8018177896738052,1.8103990375995636,0.000160694225270877,0.3368924633644811
5220,1.7684518620371819,,0.0001598291309518452,0.38832508054148995
5240,1.7366702631115913,,0.000158964249230372,0.341136458712289
5260,1.7765768617391586,,0.00015809961566561393,0.3405803849962716
5280,1.743198812007904,,0.00015723526580652486,0.36210501422965446
5300,1.7306635677814484,,0.00015637123519039422,0.3492734294840209
5320,1.7522284165024757,,0.0001555075593413858,0.40683934357473944
5340,1.7302436605095863,,0.00015464427376907756,0.35440142342777264
5360,1.7341194450855255,,0.00015378141396700114,0.360524456583183
5380,1.7334301993250847,,0.00015291901541118316,0.35537028240790397
5400,1.77726099640131,1.7549831926822663,0.00015205711355868615,0.3879073587294719
5420,1.7589714974164963,,0.00015119574384615098,0.37450662749650376
5440,1.7480443269014359,,0.00015033494168833992,0.3690465747969943
5460,1.7345939055085182,,0.00014947474247668048,0.366312179655243
5480,1.7650747299194336,,0.00014861518157781032,0.35073644826731465
5500,1.7400831803679466,,0.0001477562943321234,0.34554876661331047
5520,1.7839768379926682,,0.00014689811605231648,0.35250825525052465
5540,1.7405138835310936,,0.00014604068202193784,0.35360962460266937
5560,1.7189856618642807,,0.00014518402749393613,0.35566842710078067
5580,1.7413730546832085,,0.00014432818768921133,0.3619549987472241
5600,1.7727825939655304,1.752355432510376,0.00014347319779516634,0.35202810439160526
5620,1.7744134739041328,,0.00014261909296426055,0.3470785279574833
5640,1.736432984471321,,0.0001417659083125645,0.3480541890603944
5660,1.7386136204004288,,0.00014091367891831585,0.3732657561579567
5680,1.725227639079094,,0.00014006243982047755,0.39111628975055723
5700,1.7297785952687263,,0.00013921222601729686,0.36464810314376905
5720,1.727637954056263,,0.0001383630724648667,0.3548888240141543
5740,1.73507709056139,,0.0001375150140756884,0.3666520690958195
5760,1.7534194663167,,0.00013666808571723604,0.3727926295314766
5780,1.7429864928126335,,0.00013582232221052325,0.35802372658362924
5800,1.7164807543158531,1.7300317764282227,0.00013497775832867128,0.35146191998956794
5820,1.6955603584647179,,0.00013413442879547957,0.3590278252761986
5840,1.7282800078392029,,0.00013329236828399775,0.35544802765851496
5860,1.7519679516553879,,0.00013245161141510055,0.3754515399625141
5880,1.742746390402317,,0.00013161219275606393,0.3509483097889618
5900,1.7103955149650574,,0.00013077414681914414,0.3592839408875112
5920,1.7621970251202583,,0.00012993750806015864,0.4113486960453591
5940,1.7126231789588928,,0.00012910231087706956,0.3455810643971526
5960,1.73899407684803,,0.00012826858960856928,0.36300856159024925
